id,mode,type,domain,query,product,session,success,steps,correct,latency_ms,confidence,confidence_raw,confidence_cal,cost_retrieval_calls,cost_rule_checks,cost_tokens_in,cost_tokens_out,n_steps,answer,expected_contains,cost_usd_running,model,temperature,max_context_chars,max_output_tokens,harness_commit
battery.kb.logic.01091,GPT4O_LONGCTX,logic,battery,Is LiCell-022 a Battery?,,s1,1,"[{""source"": ""GPT4O_LONGCTX"", ""text"": ""yes"", ""request_id"": ""req_86b0fc4766dd421ab03349ac0bae75af"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,723,1,1,yes,Battery,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.01092,GPT4O_LONGCTX,logic,battery,Is LiCell-012 a Rechargeable Battery?,,s1,1,"[{""source"": ""GPT4O_LONGCTX"", ""text"": ""yes"", ""request_id"": ""req_dfd06a2207284b8ab0b158475772ae43"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,727,1,1,yes,Rechargeable Battery,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.01093,GPT4O_LONGCTX,logic,battery,Is LiCell-133 a Battery?,,s1,1,"[{""source"": ""GPT4O_LONGCTX"", ""text"": ""yes"", ""request_id"": ""req_0fecff71a5094164b796ca22a3243d47"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,728,1,1,yes,Battery,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.01094,GPT4O_LONGCTX,logic,battery,Is LiCell-113 a Rechargeable Battery?,,s1,1,"[{""source"": ""GPT4O_LONGCTX"", ""text"": ""yes"", ""request_id"": ""req_8cc1034424664c4a84ae1d9f02fc162e"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,732,1,1,yes,Rechargeable Battery,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.01095,GPT4O_LONGCTX,logic,battery,Is LiCell-067 a Battery?,,s1,1,"[{""source"": ""GPT4O_LONGCTX"", ""text"": ""yes"", ""request_id"": ""req_6f31495927034c44b973bbaa829835bd"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,728,1,1,yes,Battery,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.01096,GPT4O_LONGCTX,logic,battery,Is LiCell-026 a Product?,,s1,1,"[{""source"": ""GPT4O_LONGCTX"", ""text"": ""yes"", ""request_id"": ""req_97d4c99afe604e73b556599d5f48be1c"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,714,1,1,yes,Product,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.01097,GPT4O_LONGCTX,logic,battery,Is LiCell-149 a Battery?,,s1,1,"[{""source"": ""GPT4O_LONGCTX"", ""text"": ""yes"", ""request_id"": ""req_94f89975e4544f79b43f8cfcda9abfce"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,723,1,1,yes,Battery,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.01098,GPT4O_LONGCTX,logic,battery,Is LiCell-129 a Battery?,,s1,1,"[{""source"": ""GPT4O_LONGCTX"", ""text"": ""yes"", ""request_id"": ""req_c3b80d0be2a042d9948e88cfb1d3bfab"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,727,1,1,yes,Battery,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.01099,GPT4O_LONGCTX,logic,battery,Is LiCell-131 a Battery?,,s1,1,"[{""source"": ""GPT4O_LONGCTX"", ""text"": ""yes"", ""request_id"": ""req_e0843e4306154f1e8bde80e4856a2496"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,727,1,1,yes,Battery,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.01100,GPT4O_LONGCTX,logic,battery,Is LiCell-106 a Thing?,,s1,1,"[{""source"": ""GPT4O_LONGCTX"", ""text"": ""yes"", ""request_id"": ""req_3db5184618c946c6832fc3ac39ccde3c"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,711,1,1,yes,Thing,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.01101,GPT4O_LONGCTX,logic,battery,Is LiCell-127 a Thing?,,s1,1,"[{""source"": ""GPT4O_LONGCTX"", ""text"": ""yes"", ""request_id"": ""req_91335838d7594138bbf1f568c739870a"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,711,1,1,yes,Thing,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.01102,GPT4O_LONGCTX,logic,battery,Is LiCell-011 a Thing?,,s1,1,"[{""source"": ""GPT4O_LONGCTX"", ""text"": ""yes"", ""request_id"": ""req_9a689536f54e4a5a9600c9cca0831542"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,713,1,1,yes,Thing,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.01103,GPT4O_LONGCTX,logic,battery,Is 2500 mAh a Thing?,,s1,0,"[{""source"": ""GPT4O_LONGCTX"", ""text"": ""no"", ""request_id"": ""req_5142b645815e47978221c02264762cc9"", ""execution_api"": ""live""}]",0,,0.45,0.45,0.45,1,0,728,1,1,no,Thing,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.01104,GPT4O_LONGCTX,logic,battery,Is LiCell-055 a Thing?,,s1,1,"[{""source"": ""GPT4O_LONGCTX"", ""text"": ""yes"", ""request_id"": ""req_8e5e8466e0e64eac8c1610c956ecb5d7"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,708,1,1,yes,Thing,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.01105,GPT4O_LONGCTX,logic,battery,Is LiCell-115 a Rechargeable Battery?,,s1,1,"[{""source"": ""GPT4O_LONGCTX"", ""text"": ""yes"", ""request_id"": ""req_3545573aaa2e457d8b5612f10dbfb124"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,729,1,1,yes,Rechargeable Battery,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.01107,GPT4O_LONGCTX,logic,battery,Is LiCell-096 a Battery?,,s1,1,"[{""source"": ""GPT4O_LONGCTX"", ""text"": ""yes"", ""request_id"": ""req_2851c596cc764f22b321edc16a16b143"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,723,1,1,yes,Battery,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.01108,GPT4O_LONGCTX,logic,battery,Is LiCell-064 a Rechargeable Battery?,,s1,1,"[{""source"": ""GPT4O_LONGCTX"", ""text"": ""yes"", ""request_id"": ""req_b62aeb1af3aa4135b014b25e4413dce3"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,729,1,1,yes,Rechargeable Battery,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.01109,GPT4O_LONGCTX,logic,battery,Is LiCell-100 a Battery?,,s1,1,"[{""source"": ""GPT4O_LONGCTX"", ""text"": ""yes"", ""request_id"": ""req_407a1f3774744693b097b6b9b93bfbfd"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,725,1,1,yes,Battery,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.01110,GPT4O_LONGCTX,logic,battery,Is Energen a Thing?,,s1,0,"[{""source"": ""GPT4O_LONGCTX"", ""text"": ""no"", ""request_id"": ""req_a0ca55df57724e059d8db1d84330ef92"", ""execution_api"": ""live""}]",0,,0.45,0.45,0.45,1,0,1762,1,1,no,Thing,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.01111,GPT4O_LONGCTX,logic,battery,Is LiCell-095 a Battery?,,s1,1,"[{""source"": ""GPT4O_LONGCTX"", ""text"": ""yes"", ""request_id"": ""req_a4cbb8c4dea843b09385e8a2a69ca900"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,728,1,1,yes,Battery,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.01112,GPT4O_LONGCTX,logic,battery,Is LiCell-116 a Product?,,s1,1,"[{""source"": ""GPT4O_LONGCTX"", ""text"": ""yes"", ""request_id"": ""req_37b33a825eaa4171a902adfc1e46fb5d"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,710,1,1,yes,Product,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.01113,GPT4O_LONGCTX,logic,battery,Is BMS-Guard a Product?,,s1,1,"[{""source"": ""GPT4O_LONGCTX"", ""text"": ""yes"", ""request_id"": ""req_d192a927e1aa453dad7216ad0182b8e9"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,969,1,1,yes,Product,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.01114,GPT4O_LONGCTX,logic,battery,Is LiCell-075 a Thing?,,s1,1,"[{""source"": ""GPT4O_LONGCTX"", ""text"": ""yes"", ""request_id"": ""req_e06077ee7eaf4cf7b61c19c0b3cd28b0"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,711,1,1,yes,Thing,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.01115,GPT4O_LONGCTX,logic,battery,Is LiCell-084 a Thing?,,s1,1,"[{""source"": ""GPT4O_LONGCTX"", ""text"": ""yes"", ""request_id"": ""req_ad5d6384c32f4b7d9cc4a3904ad95c35"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,708,1,1,yes,Thing,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.01116,GPT4O_LONGCTX,logic,battery,Is LiCell-093 a Product?,,s1,1,"[{""source"": ""GPT4O_LONGCTX"", ""text"": ""yes"", ""request_id"": ""req_274760a071424f2e94391e1686983676"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,712,1,1,yes,Product,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.01117,GPT4O_LONGCTX,logic,battery,Is LiCell-060 a Battery?,,s1,1,"[{""source"": ""GPT4O_LONGCTX"", ""text"": ""yes"", ""request_id"": ""req_4c3120ae0234469fb896a3bf3d4eeeda"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,725,1,1,yes,Battery,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.01118,GPT4O_LONGCTX,logic,battery,Is LiCell-123 a Battery?,,s1,1,"[{""source"": ""GPT4O_LONGCTX"", ""text"": ""yes"", ""request_id"": ""req_cd9c082097ad4e729dc0d91e4988c42e"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,728,1,1,yes,Battery,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.01119,GPT4O_LONGCTX,logic,battery,Is LiCell-079 a Battery?,,s1,1,"[{""source"": ""GPT4O_LONGCTX"", ""text"": ""yes"", ""request_id"": ""req_189d21a361cf4d61be2d5d53556d0a79"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,843,1,1,yes,Battery,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.01120,GPT4O_LONGCTX,logic,battery,Is LiCell-119 a Thing?,,s1,1,"[{""source"": ""GPT4O_LONGCTX"", ""text"": ""yes"", ""request_id"": ""req_7ea2eabf897741348de8f74ba46791dc"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,712,1,1,yes,Thing,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.01121,GPT4O_LONGCTX,logic,battery,Is 7.4 V a Thing?,,s1,0,"[{""source"": ""GPT4O_LONGCTX"", ""text"": ""no"", ""request_id"": ""req_44b304b5b16a40959074733737c884ae"", ""execution_api"": ""live""}]",0,,0.45,0.45,0.45,1,0,746,1,1,no,Thing,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.01122,GPT4O_LONGCTX,logic,battery,Is LiCell-090 a Product?,,s1,1,"[{""source"": ""GPT4O_LONGCTX"", ""text"": ""yes"", ""request_id"": ""req_a9d1e953468c44429c6c948e68802b1d"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,714,1,1,yes,Product,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.01123,GPT4O_LONGCTX,logic,battery,Is LiCell-134 a Rechargeable Battery?,,s1,1,"[{""source"": ""GPT4O_LONGCTX"", ""text"": ""yes"", ""request_id"": ""req_fe90ba18810f4515b32a46fced1963a3"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,733,1,1,yes,Rechargeable Battery,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.01124,GPT4O_LONGCTX,logic,battery,Is LiCell-063 a Thing?,,s1,1,"[{""source"": ""GPT4O_LONGCTX"", ""text"": ""yes"", ""request_id"": ""req_52634fe0f8594f5bbb5d6facd77bce18"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,710,1,1,yes,Thing,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.01125,GPT4O_LONGCTX,logic,battery,Is LiCell-122 a Thing?,,s1,1,"[{""source"": ""GPT4O_LONGCTX"", ""text"": ""yes"", ""request_id"": ""req_97b2c82cfead4071a3ada4d75de59e72"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,711,1,1,yes,Thing,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.01126,GPT4O_LONGCTX,logic,battery,Is LiCell-011 a Battery?,,s1,1,"[{""source"": ""GPT4O_LONGCTX"", ""text"": ""yes"", ""request_id"": ""req_3a3b18affa084232885af9318fd36a36"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,730,1,1,yes,Battery,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.01127,GPT4O_LONGCTX,logic,battery,Is LiCell-049 a Battery?,,s1,1,"[{""source"": ""GPT4O_LONGCTX"", ""text"": ""yes"", ""request_id"": ""req_30a8773877294634b18b48f98fbe4ed9"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,728,1,1,yes,Battery,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.01128,GPT4O_LONGCTX,logic,battery,Is LiCell-133 a Thing?,,s1,1,"[{""source"": ""GPT4O_LONGCTX"", ""text"": ""yes"", ""request_id"": ""req_208de36396b74fe78f724ffb7ce1b7e1"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,711,1,1,yes,Thing,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.01129,GPT4O_LONGCTX,logic,battery,Is LiCell-096 a Thing?,,s1,1,"[{""source"": ""GPT4O_LONGCTX"", ""text"": ""yes"", ""request_id"": ""req_00881fc8eaf94ee1bb92e1a1429916e4"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,706,1,1,yes,Thing,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.01130,GPT4O_LONGCTX,logic,battery,Is LiCell-017 a Rechargeable Battery?,,s1,1,"[{""source"": ""GPT4O_LONGCTX"", ""text"": ""yes"", ""request_id"": ""req_5f2eeed9576d4a67957dbf0a8c2fc30f"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,730,1,1,yes,Rechargeable Battery,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.01131,GPT4O_LONGCTX,logic,battery,Is 1800 mAh a Thing?,,s1,0,"[{""source"": ""GPT4O_LONGCTX"", ""text"": ""no"", ""request_id"": ""req_1454d158da344754a2492a89a8cadc3d"", ""execution_api"": ""live""}]",0,,0.45,0.45,0.45,1,0,727,1,1,no,Thing,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.01132,GPT4O_LONGCTX,logic,battery,Is LiCell-101 a Rechargeable Battery?,,s1,1,"[{""source"": ""GPT4O_LONGCTX"", ""text"": ""yes"", ""request_id"": ""req_2d7e46b21022472aa7895b5a64a00c3a"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,731,1,1,yes,Rechargeable Battery,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.01133,GPT4O_LONGCTX,logic,battery,Is LiCell-011 a Product?,,s1,1,"[{""source"": ""GPT4O_LONGCTX"", ""text"": ""yes"", ""request_id"": ""req_d4e303a2dbe34bd7b87281ab279e9086"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,713,1,1,yes,Product,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.01134,GPT4O_LONGCTX,logic,battery,Is LiCell-112 a Rechargeable Battery?,,s1,1,"[{""source"": ""GPT4O_LONGCTX"", ""text"": ""yes"", ""request_id"": ""req_df4f6b6e4a2d45ce93633b4caae3fa29"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,729,1,1,yes,Rechargeable Battery,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.01135,GPT4O_LONGCTX,logic,battery,Is LiCell-031 a Battery?,,s1,1,"[{""source"": ""GPT4O_LONGCTX"", ""text"": ""yes"", ""request_id"": ""req_975db2c11c824e9fa14afe0fd2dc4992"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,725,1,1,yes,Battery,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.01136,GPT4O_LONGCTX,logic,battery,Is LiCell-130 a Rechargeable Battery?,,s1,1,"[{""source"": ""GPT4O_LONGCTX"", ""text"": ""yes"", ""request_id"": ""req_0eb8d51275ba404b8343a8a9d5c6c827"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,725,1,1,yes,Rechargeable Battery,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.01137,GPT4O_LONGCTX,logic,battery,Is LiCell-130 a Battery?,,s1,1,"[{""source"": ""GPT4O_LONGCTX"", ""text"": ""yes"", ""request_id"": ""req_b39f9e0812d54266b73117ef1f8c71ae"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,723,1,1,yes,Battery,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.01138,GPT4O_LONGCTX,logic,battery,Is LiCell-022 a Thing?,,s1,1,"[{""source"": ""GPT4O_LONGCTX"", ""text"": ""yes"", ""request_id"": ""req_ba3938d7ca8f4347a1d9553479eea142"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,706,1,1,yes,Thing,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.01139,GPT4O_LONGCTX,logic,battery,Is LiCell-010 a Product?,,s1,1,"[{""source"": ""GPT4O_LONGCTX"", ""text"": ""yes"", ""request_id"": ""req_1e9d340fa8ad49cd9d95ebfc6091bfa5"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,711,1,1,yes,Product,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.01140,GPT4O_LONGCTX,logic,battery,Is LiCell-146 a Battery?,,s1,1,"[{""source"": ""GPT4O_LONGCTX"", ""text"": ""yes"", ""request_id"": ""req_16e4e4f8204f4b9d94c9d3577c822012"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,725,1,1,yes,Battery,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.01141,GPT4O_LONGCTX,logic,battery,Is LiCell-102 a Product?,,s1,1,"[{""source"": ""GPT4O_LONGCTX"", ""text"": ""yes"", ""request_id"": ""req_0986530300cf485a8a7bfaf23afcd6ee"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,711,1,1,yes,Product,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.01142,GPT4O_LONGCTX,logic,battery,Is LiCell-143 a Product?,,s1,1,"[{""source"": ""GPT4O_LONGCTX"", ""text"": ""yes"", ""request_id"": ""req_afa6cd4b59ec49e394a96c86aab80956"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,713,1,1,yes,Product,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.01143,GPT4O_LONGCTX,logic,battery,Is Case-Pro a Product?,,s1,1,"[{""source"": ""GPT4O_LONGCTX"", ""text"": ""yes"", ""request_id"": ""req_2c761c9131074b7fbd84151ad3413bf7"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,982,1,1,yes,Product,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.01144,GPT4O_LONGCTX,logic,battery,Is LiCell-022 a Rechargeable Battery?,,s1,1,"[{""source"": ""GPT4O_LONGCTX"", ""text"": ""yes"", ""request_id"": ""req_8be280b40c4f4f8999734f2a636f96ac"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,725,1,1,yes,Rechargeable Battery,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.01145,GPT4O_LONGCTX,logic,battery,Is LiCell-062 a Product?,,s1,1,"[{""source"": ""GPT4O_LONGCTX"", ""text"": ""yes"", ""request_id"": ""req_87ce4bc06c2844cd861131de66715a87"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,710,1,1,yes,Product,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.01146,GPT4O_LONGCTX,logic,battery,Is LiCell-027 a Battery?,,s1,1,"[{""source"": ""GPT4O_LONGCTX"", ""text"": ""yes"", ""request_id"": ""req_65cf627079e04148ae7ed7ebaa0ef570"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,725,1,1,yes,Battery,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.01147,GPT4O_LONGCTX,logic,battery,Is LiCell-091 a Product?,,s1,1,"[{""source"": ""GPT4O_LONGCTX"", ""text"": ""yes"", ""request_id"": ""req_b1687987f562434ea44f4a6b9a0fd666"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,710,1,1,yes,Product,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.01148,GPT4O_LONGCTX,logic,battery,Is int a Datatype?,,s1,0,"[{""source"": ""GPT4O_LONGCTX"", ""text"": ""no"", ""request_id"": ""req_dc70c68359e1482183724212cbf437bc"", ""execution_api"": ""live""}]",0,,0.45,0.45,0.45,1,0,465,1,1,no,Datatype,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.01149,GPT4O_LONGCTX,logic,battery,Is LiCell-141 a Rechargeable Battery?,,s1,1,"[{""source"": ""GPT4O_LONGCTX"", ""text"": ""yes"", ""request_id"": ""req_5b7fcd680fa74160a9c7d8f4d121c033"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,733,1,1,yes,Rechargeable Battery,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.01150,GPT4O_LONGCTX,logic,battery,Is LiCell-000 a Product?,,s1,1,"[{""source"": ""GPT4O_LONGCTX"", ""text"": ""yes"", ""request_id"": ""req_9a536aa801d741479a8033602111b9bc"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,708,1,1,yes,Product,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.01151,GPT4O_LONGCTX,logic,battery,Is LiCell-051 a Product?,,s1,1,"[{""source"": ""GPT4O_LONGCTX"", ""text"": ""yes"", ""request_id"": ""req_35d1ba9988734d75a76abc0ff92be912"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,708,1,1,yes,Product,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.01152,GPT4O_LONGCTX,logic,battery,Is LiCell-036 a Product?,,s1,1,"[{""source"": ""GPT4O_LONGCTX"", ""text"": ""yes"", ""request_id"": ""req_865f3fb7f0364ea19efbe97c84582ae8"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,712,1,1,yes,Product,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
battery.kb.logic.01153,GPT4O_LONGCTX,logic,battery,Is LiCell-135 a Thing?,,s1,1,"[{""source"": ""GPT4O_LONGCTX"", ""text"": ""yes"", ""request_id"": ""req_3366f062658d45f7a482548a544777fb"", ""execution_api"": ""live""}]",1,,0.85,0.85,0.85,1,0,708,1,1,yes,Thing,,gpt-4o-mini-2024-07-18,0.0,12000,200,b3da0efcb33025a739a784324b844af10ebe8a35
